"","num_layers","optim","activation","lr","xi","eps","tie","batch_size","early_stopping","patience","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","train.lkh","test.lkh","time"
"157",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.47416938360809,3.58537788391113,37.8588870684306
"158",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51552415236849,3.6111750125885,62.976413611571
"159",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.51547595633454,3.61117587089539,34.1283303976059
"160",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.4741795183087,3.58456501960754,25.4817712148031
"161",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.47439502522737,3.58348531723022,41.5039862235387
"162",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.47422038804139,3.58378162384033,164.642227439086
"163",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.47553087247595,3.58479108810425,31.0581541458766
"164",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.47557388220796,3.58224682807922,39.2206096808116
"165",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.48335803253323,3.58799357414246,35.6281815131505
"166",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.47556479075437,3.58603324890137,30.59283670187
"167",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.47636061018012,3.58642311096191,29.9437106688817
"168",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.47792249352736,3.58457365036011,24.1422727266947
"169",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47540436391021,3.58740677833557,25.8715584158897
"170",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,18.4230996807416
"171",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,16.9873430689176
"172",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.4741840664806,3.58529467582703,21.2734725912412
"173",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.47419671090916,3.58660335540772,14.3278053164482
"174",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.47422740527213,3.58592586517334,90.1013036688169
"175",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.4742240965051,3.58619222640991,89.129771900177
"176",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.47399429703945,3.58497271537781,163.129927416643
"177",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.47396263544669,3.58574132919312,125.063735449314
"178",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47419833041091,3.58548197746277,58.626238099734
"179",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.47386146132022,3.58588190078735,137.065445327759
"180",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.47390227407187,3.58626646995544,157.409916218122
"181",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.47510686279028,3.58382472991943,74.3908655722936
"182",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.47519961688938,3.58526158332825,138.573333295186
"183",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,130.240115288893
"184",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.47491258302546,3.58647584915161,154.319219036897
"185",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,118.091861128807
"186",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,111.965909683704
"187",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47507919120075,3.58600454330444,112.99810444514
"188",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,120.582657818
"189",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,113.795819540819
"190",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.47415829923096,3.58425579071045,130.392788024743
"191",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51552717682881,3.61117563247681,106.980159091949
"192",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.51553284094085,3.6111759185791,75.007340991497
"193",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.47423106800607,3.58563523292541,55.4895573337873
"194",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51543864446168,3.61117496490479,94.5825224081675
"195",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.51547597168158,3.61117587089539,71.4296922961871
"196",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47419715607527,3.58517746925354,61.0419292489688
"197",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.47422479577098,3.58464384078979,84.1026120821635
"198",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.47458064511836,3.58197240829468,254.150172948837
"199",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.47654144679535,3.58433814048767,64.8399491270383
"200",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,73.4355195204417
"201",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,60.6536722222964
"202",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6993743379911
"203",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,45.5977585077286
"204",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,40.7792222976685
"205",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47678024759972,3.58420886993408,52.923470389843
"206",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,43.2933740178744
"207",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,59.2018586039543
"208",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.47413394946203,3.58517804145813,73.7722442388535
"209",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.47430154659801,3.58611345291138,35.5773325800896
"210",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.47430844410279,3.58595762252808,57.1046339511871
"211",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.4742758999748,3.5866144657135,61.3869335015615
"212",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.47407115866684,3.58473882675171,81.1869815389315
"213",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.47407062379651,3.5855179309845,58.3953366756439
"214",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.47410877785489,3.58495483398438,49.3178774237633
"215",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.47426531503937,3.58555335998535,37.1001063346863
"216",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.47414821039969,3.58606424331665,44.1252091089884
"217",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51960263449666,3.6153422832489,84.3073123574257
"218",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52393981490092,3.61946787834167,77.259686422348
"219",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52826697466865,3.62451548576355,81.4950654625893
"220",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52658255240757,3.62219982147217,106.441394861539
"221",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55042550408007,3.64627895355225,132.920131746928
"222",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57334253474639,3.66966848373413,179.858934056759
"223",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55094403795035,3.64763526916504,128.187466331323
"224",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.65166400256866,3.74148716926575,208.788952116172
"225",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75193196691453,3.84546689987183,184.878943208853
"226",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51781332116802,3.61361775398254,274.930722192923
"227",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52112987800639,3.61658835411072,86.620085299015
"228",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52433516813884,3.61886229515076,86.886878379186
"229",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52433906939603,3.620192527771,491.153664731979
"230",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54457304993822,3.64033470153809,72.0409515460332
"231",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56447678282765,3.66025552749634,72.6745325565338
"232",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54336285053523,3.63865962028503,386.848981718222
"233",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62348443614488,3.7188889503479,57.009721048673
"234",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70347668942361,3.79927453994751,59.8147199432055
"235",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51937767912994,3.6149393081665,84.8175417462985
"236",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52423903691692,3.62056317329407,79.2524187922478
"237",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52823165062512,3.62474002838135,83.2343310515086
"238",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52650943851063,3.62149519920349,70.3899538874626
"239",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55162557104103,3.64837865829468,44.8616043567657
"240",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57523015854824,3.67220330238342,82.1041087667147
"241",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55012716865078,3.64693007469177,77.7307075500488
"242",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.65125827434215,3.74771542549133,75.604868388176
"243",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75159157964811,3.8413468837738,88.9857280810674
"244",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51781829079032,3.61368036270142,158.728878962994
"245",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52112947349195,3.61678462028503,40.4080305933952
"246",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52433540513759,3.61877369880676,33.1005651672681
"247",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52448961165901,3.62041215896606,99.5147172729174
"248",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.5446094788652,3.64005379676819,25.3176739494006
"249",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56447776920903,3.66035175323486,23.5885071555773
"250",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54334667027299,3.63958201408386,87.0010635693868
"251",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62348483129086,3.71891579627991,19.9529307961464
"252",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.7034764804336,3.79864449501038,21.8770843982697
"253",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53020952285497,3.6251962184906,29.2021748820941
"254",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54813772667022,3.64284749031067,39.4691896677017
"255",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56494444655658,3.65929665565491,42.3801085392634
"256",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57183902712001,3.66900038719177,29.6746065219243
"257",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.70048815624196,3.80707883834839,35.6148033420245
"258",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.82459312683825,3.92099719047546,34.2582171400388
"259",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.67417587794579,3.77280607223511,22.1216320792834
"260",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.2053111229463,4.32541208267212,106.214530988534
"261",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.73243460612269,4.87081966400146,153.944293236732
"262",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52745779907329,3.62394728660583,102.009070841471
"263",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54353220809436,3.63784823417664,50.1474587162336
"264",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.55953272049939,3.6551899433136,51.8646390279134
"265",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56051402052794,3.65667304992676,101.16190177997
"266",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66061368248799,3.75807728767395,49.1041785597801
"267",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76051356873104,3.86893930435181,56.5192501942317
"268",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65547615043835,3.75148158073425,72.3691839178403
"269",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.05549325696201,4.16745109558105,59.7330536762873
"270",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45547660238824,4.55770139694214,54.0841205477715
"271",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52649342875404,3.62380003929138,95.4459398070971
"272",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54783530357412,3.64255323410034,122.42202210029
"273",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56418943331744,3.65910420417786,127.231316216787
"274",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56802924418522,3.6668384552002,98.9777417977651
"275",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.7173261906963,3.82382044792175,152.019735936324
"276",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.83396597750402,3.94136266708374,77.8851652105649
"277",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.66962110070002,3.77074842453003,108.097194735209
"278",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.21403309617053,4.3252932548523,103.998104361693
"279",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.72888775135662,4.81848926544189,140.764792112509
"280",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52750557195653,3.62297978401184,58.2912404378255
"281",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54353418983104,3.63697547912598,54.6383013248444
"282",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.55953269525381,3.65527672767639,56.0715225299199
"283",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56052173665417,3.65709552764893,60.7211788773537
"284",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66057580086236,3.75661201477051,59.9361903746923
"285",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76051347935024,3.86918983459473,49.0563572367032
"286",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65555935206478,3.75002555847168,60.0029817740122
"287",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.05547862882806,4.16634473800659,48.3855848193169
"288",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45547646024293,4.55735445022583,52.235467616717
"289",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.55336924441881,3.65472550392151,72.2557219425837
"290",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.59693136092283,3.69574027061462,87.0254142840703
"291",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.63955257372532,3.73592095375061,94.2453148404757
"292",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.63063553096501,3.72507963180542,77.1628792802493
"293",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91263305661808,4.0357216835022,93.8118686715762
"294",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.20923784960233,4.32982082366943,62.5004417260488
"295",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.86198722901651,3.96036014556885,71.5619321703911
"296",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.96445098887904,4.98783645629883,53.4197673837344
"297",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,6.0135880437397,6.04707107543945,49.2383582949638
"298",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53949178910049,3.64180774688721,44.3736680110296
"299",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.57151044786319,3.67616748809814,32.4117501576742
"300",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.60350325560095,3.7131974697113,34.563281528155
"301",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.60544741000998,3.69693231582642,56.9339031457901
"302",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.80560616305534,3.90706014633179,38.7530051469803
"303",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.00551357505478,4.11196165084839,56.6220326662064
"304",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.79549244355876,3.88136911392212,128.55821942091
"305",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.59548732633998,4.70238780975342,60.7808638970057
"306",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.39543365846007,5.5247859954834,58.7410509824753
"307",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54869047455539,3.64710354804993,69.2859585126241
"308",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.59721657299155,3.69955224990845,148.279646106561
"309",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.63740323598785,3.73112120628357,164.683656497796
"310",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.61623572283844,3.71078019142151,88.1747878432274
"311",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91108284748098,4.0226881980896,143.378404668967
"312",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.18504862442057,4.39547729492188,140.85185850064
"313",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.83005434674453,3.92348546981812,128.898281415304
"314",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.97815262701521,5.09995203018188,113.905587168535
