"","num_layers","optim","activation","lr","xi","eps","tie","batch_size","early_stopping","patience","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","train.lkh","test.lkh","time"
"161",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.46547683270192,3.58376841545105,9.91704595088959
"162",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.46503408995124,3.58359847068787,34.906340098381
"163",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46665923359783,3.58684186935425,7.87381210327148
"164",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.46703665488132,3.58496723175049,5.53787937561671
"165",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.46710394419196,3.58578114509583,6.63107139269511
"166",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46658731392434,3.58714818954468,6.74234784046809
"167",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,7.45963242053986
"168",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.46844368933201,3.585409116745,8.57351018985113
"169",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46695826144837,3.58406767845154,7.08485036293666
"170",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,7.18589565356572
"171",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,7.46433997154236
"172",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46523464115418,3.58292675018311,7.51129904985428
"173",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.46526513809884,3.58293380737305,9.98823015292485
"174",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.46530710632608,3.58375658988953,113.889988871415
"175",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46534666171014,3.58322062492371,54.5662243445714
"176",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.46540421617731,3.58326959609985,123.741712256273
"177",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.46528338496189,3.58310437202454,168.147732710838
"178",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46545041959146,3.5829333782196,69.445670346419
"179",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.4654412676002,3.58329529762268,97.9641225059827
"180",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.46545622682378,3.58317775726318,99.676976454258
"181",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46611550691047,3.58545331954956,76.8869402647018
"182",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.46613274199466,3.58672533035278,130.629629862308
"183",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,123.186737207572
"184",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46602054882347,3.59362206459045,75.150440454483
"185",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,80.6667593121529
"186",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,60.344123450915
"187",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46622983646263,3.58598599433899,69.1097724517187
"188",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,56.0091047763824
"189",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,61.2251016100248
"190",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46523965713273,3.58268432617187,75.6113151669502
"191",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51804059212054,3.60781993865967,54.497948884964
"192",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.51804033654576,3.60782008171082,49.0334058562915
"193",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46528175803847,3.58361239433289,73.1279958526293
"194",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51804579837298,3.60781931877136,60.7063417553902
"195",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.51784947466296,3.60781950950623,84.1117737372716
"196",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46534346227269,3.58305988311768,40.32493344148
"197",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.46545720964962,3.58388910293579,82.3421821316083
"198",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.46555431618481,3.58386793136597,184.129291164875
"199",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46731444199106,3.5823121547699,83.0503865281741
"200",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,42.5476202925046
"201",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,57.2937477032344
"202",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46777923894089,3.58895845413208,64.0945712327957
"203",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,49.8295856952667
"204",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,56.8071338375409
"205",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46786187221517,3.58235359191895,51.0736660997073
"206",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,49.2458202997843
"207",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,43.2971405824025
"208",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.46525846592032,3.58307766914368,71.2008434851964
"209",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.46529440582347,3.58309893608093,51.3128745118777
"210",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.46537232876172,3.58351049423218,31.2243472496668
"211",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.46544996457804,3.58308534622192,17.3330726265907
"212",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.46554976964814,3.58308715820313,47.0187839508057
"213",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.46553703295656,3.58296661376953,36.0456494649251
"214",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.46554348380946,3.58385167121887,24.9296834588051
"215",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.46550871408002,3.58347668647766,33.5468126416206
"216",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.46557938623094,3.58322339057922,17.498449798425
"217",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52215879652965,3.61213040351868,17.9426357309024
"218",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52644354041571,3.61611671447754,14.4134084820747
"219",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53075522530204,3.62014784812927,15.7727267384529
"220",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52849358211514,3.61855306625366,16.7573681513468
"221",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55283174513609,3.64214301109314,16.5531592488289
"222",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57577314458355,3.66476254463196,18.0401138544083
"223",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55370104881638,3.64360127449036,16.1329368631045
"224",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.6540454613908,3.74544014930725,12.2453943212827
"225",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75448178062751,3.84206714630127,19.3854169448217
"226",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52048141513434,3.61021761894226,12.583926932017
"227",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52364029713369,3.613307762146,8.06402318477631
"228",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52684073825653,3.61595182418823,7.82399727900823
"229",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52665725142964,3.61743049621582,45.4545678138733
"230",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54711514114971,3.63729214668274,5.76772379477819
"231",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56688570846444,3.65705904960632,53.4265991489093
"232",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54599736216768,3.63529992103577,58.2020168145498
"233",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62594535915269,3.71437454223633,52.7177750587463
"234",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70613032903354,3.79591817855835,56.9344140648842
"235",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5215371897717,3.61167488098145,127.864810049534
"236",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5266754476081,3.61663041114807,89.4759028236071
"237",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53066123248891,3.62009868621826,102.483911061287
"238",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52900410612371,3.61844229698181,60.4358640432358
"239",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55225676788692,3.64198760986328,77.6992863496145
"240",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57755008231014,3.66731491088867,141.178906579812
"241",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55247974168906,3.64306755065918,112.453840545813
"242",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.65211227788332,3.74162521362305,84.1626616795858
"243",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75520146522988,3.84462080001831,72.4890237927437
"244",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52048143946595,3.61030607223511,118.875994964441
"245",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5236404224744,3.61340351104736,48.2678579767545
"246",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52676336838624,3.6158905506134,54.5638602932294
"247",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52673358796741,3.61622071266174,228.116595319907
"248",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54711368231287,3.63643198013306,51.1817527572314
"249",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56687704994451,3.65734801292419,67.5053166389465
"250",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54585607606891,3.63626923561096,175.818987548351
"251",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62594534169663,3.71434383392334,42.6640890558561
"252",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70612925144964,3.79508357048035,48.6925082445145
"253",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53245317333914,3.61958508491516,61.8775726437569
"254",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.55067616457345,3.63853693008423,100.837457998594
"255",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56743804772576,3.65644669532776,115.212269405524
"256",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57441365527049,3.66956286430359,63.6812976121902
"257",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.70313653833736,3.79822378158569,52.7288968920708
"258",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.8273332138603,3.92353949546814,74.2426077922185
"259",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.67669621251104,3.77089323997498,83.136495701472
"260",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.20743566786288,4.30747165679932,79.408366159598
"261",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.73512750490586,4.81307163238525,54.6039823571841
"262",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52993957270358,3.6202525138855,68.099672861894
"263",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54603913769884,3.63502340316772,35.8303011417389
"264",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56204185297525,3.65182876586914,39.6568591753642
"265",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56291416522913,3.65330128669739,41.4630788246791
"266",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66311729509486,3.7547224521637,19.3424494584401
"267",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76290518664478,3.86558365821838,16.5600094755491
"268",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65794857012963,3.75364875793457,26.3739920258522
"269",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.05792883818417,4.16410179138184,17.4040929277738
"270",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45814024518575,4.55434551239014,16.8091686884562
"271",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53019485264562,3.61922736167908,22.1617118954658
"272",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.55007280660234,3.63876338005066,30.5676792939504
"273",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56664009266708,3.65293436050415,28.8438326597214
"274",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56929495378483,3.65921263694763,21.2591205398242
"275",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.71278760879981,3.8007586479187,15.4274447043737
"276",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.83485943241477,3.92950162887573,17.8164056499799
"277",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.67518702495268,3.76225953102112,18.1189318259557
"278",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.21822770144926,4.3062952041626,16.9743077317874
"279",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.72814818667089,4.85362405776978,17.8420761545499
"280",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52996366387784,3.619593334198,11.6087829391162
"281",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54603828678922,3.63447613716126,10.2101109544436
"282",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56204196307671,3.65189051628113,8.88752796649933
"283",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56291414515627,3.65453815460205,10.2773645043373
"284",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66304313151883,3.75380463600159,7.99542498985926
"285",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76290568006589,3.86583213806152,9.06318988800049
"286",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65793015324523,3.74678001403809,11.6176264921824
"287",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.05792979730153,4.16233110427856,7.32641034126282
"288",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45813971305486,4.55384788513184,8.75120423237483
"289",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.55421222972892,3.64430823326111,68.0857907772064
"290",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.59928652617551,3.69999761581421,85.0484175999959
"291",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.64204295575709,3.72283549308777,92.9999194184939
"292",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.63453426764766,3.73410801887512,66.7530432542165
"293",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91542284259932,4.03733372688293,84.8435651977857
"294",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.20861227184686,4.33663816452026,147.966215066115
"295",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.85966426586625,3.96250295639038,77.8433035691579
"296",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.97032461807105,5.14506101608276,85.7525628209114
"297",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,6.01658813200761,6.19972009658813,108.977844464779
"298",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54208786772191,3.63694229125977,52.9682216644287
"299",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.57404878343207,3.66921491622925,48.697934782505
"300",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.60605494661473,3.70423307418823,48.7283314228058
"301",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.6077771257626,3.69383792877197,107.9211211284
"302",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.80812301745202,3.90762939453125,50.0263279239337
"303",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.00790214686678,4.10860595703125,50.5510807116826
"304",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.79797092730367,3.8850368976593,58.7684147914251
"305",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.5979336944893,4.698948097229,48.4172910730044
"306",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.39813175870165,5.52143030166626,52.4538286884626
"307",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54833216974061,3.63915596008301,82.2262114326159
"308",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.60021442788106,3.70218749046326,95.3216100056966
"309",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.63979304128037,3.71836681365967,133.723972940445
"310",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.61761078167877,3.71164021492004,93.677145465215
"311",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91392154978264,4.04499731063843,75.4034393866857
"312",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.18562578644487,4.29546270370483,73.9706531922022
"313",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.84654405349501,3.93886966705322,68.7537025650342
"314",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.9726388992442,5.16185674667358,76.9522426962853
"315",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,6.02901265630555,6.28995294570923,109.39436707894
"316",2,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54198413396423,3.63264236450195,75.5297615130742
"317",6,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.57404867895826,3.66911587715149,43.4227008501689
"318",10,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.60605491233321,3.70423865318298,41.0389791289965
