"","are_tot","are_cal_q","are_cal_y","crps_result","seed","scenario"
"49",0.134043856932993,0.14100734712304,0.0405381463647652,378.399532291739,10,"3"
"50",0.142858060104153,0.126781402273394,0.0677843141849542,345.178897875044,10,"4"
"51",0.129490358691604,0.132147535353177,0.029306937222489,368.814111194474,11,"0"
"52",0.167735141107706,0.172297278362048,0.0636730794782168,404.32161767587,11,"1"
"53",0.129726795780696,0.138417199447838,0.043925456190138,408.069002996649,11,"2"
"54",0.189536807005749,0.160289166699703,0.0597723455112375,379.448250385102,11,"3"
"55",0.109410043047134,0.118795797753821,0.034426111018123,341.382151559939,11,"4"
"56",0.145385821096523,0.135383344790911,0.031816142704206,363.807249403182,12,"0"
"57",0.153393551547346,0.148287936854887,0.0230286019096662,398.035899100909,12,"1"
"58",0.151244249633755,0.16137935147429,0.0687925336893094,398.929126635504,12,"2"
"59",0.161027529760342,0.136213068905619,0.0494350259887483,365.791426227434,12,"3"
"60",0.135038620108365,0.121133223870516,0.050192779971165,337.42926245564,12,"4"
"61",0.13719271920884,0.136925993178038,0.0430325758566911,351.672818245887,13,"0"
"62",0.170777158075161,0.17617199374621,0.0526638093526981,409.782963104269,13,"1"
"63",0.134989976946047,0.138811850556696,0.0404502235519073,390.622375518418,13,"2"
"64",0.169880826325882,0.141004891191234,0.0478413691637379,358.367622960171,13,"3"
"65",0.164504990421492,0.141591349480568,0.0690334696084954,329.546724071025,13,"4"
"66",0.144591935682862,0.13319710027357,0.0513171738726376,367.630712464804,14,"0"
"67",0.165501865699287,0.173958747584306,0.0444140754295179,414.568502365777,14,"1"
"68",0.153171786617801,0.152232135343087,0.070406968968504,400.102142307381,14,"2"
"69",0.168583211738341,0.127708149558358,0.043823802896214,369.073556817521,14,"3"
"70",0.118056033866033,0.121181833485613,0.054060696120211,341.757448564894,14,"4"
"71",0.130376703190983,0.140254189984257,0.0403308771142247,357.994126331622,15,"0"
"72",0.149178279204529,0.151890060132168,0.0505447837258938,399.914447303194,15,"1"
"73",0.159132354220856,0.14037225140147,0.025940628034472,399.405585029646,15,"2"
"74",0.153670639914637,0.138964756451132,0.0117735187247724,366.177487699243,15,"3"
"75",0.385598513821455,0.148331226194823,0.0295620682710566,334.407283551558,15,"4"
"76",0.131274929642199,0.140647682513012,0.0481790914961848,365.046058382156,16,"0"
