"","num_layers","optim","activation","lr","xi","eps","tie","batch_size","early_stopping","patience","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","train.lkh","test.lkh","time"
"160",2,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50656621950582,3.61262526512146,26.6525508483251
"161",6,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.50668966538757,3.61316938400269,59.4471378008525
"162",10,"SGD","LeakyReLU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.51931261960035,3.61480932235718,52.8645263632139
"163",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.507642862424,3.61235795021057,54.4753606597583
"164",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.50833839819998,3.61368312835693,54.374431125323
"165",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.51537498223129,3.6158091545105,38.1000816822052
"166",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50766523706619,3.61088991165161,35.852789525191
"167",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.5097102531826,3.61387076377869,27.0911102215449
"168",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,33.3901464223862
"169",2,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50768154964679,3.61483817100525,34.8510286529859
"170",6,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,30.6024976094564
"171",10,"Adam","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,35.6493151346842
"172",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.50874644353028,3.61310739517212,21.53645144701
"173",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.50706543490622,3.61439867019653,25.9289056301117
"174",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.5071484763622,3.61442594528198,57.7085399786631
"175",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50692014644502,3.6128710269928,39.3886234641075
"176",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.50710462377896,3.6138482093811,34.0822095513344
"177",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.50694622404081,3.6139844417572,36.5513625025749
"178",2,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.5066394097394,3.61311116218567,30.7844415744146
"179",6,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.50684851504173,3.61320748329163,51.9794392665227
"180",10,"SGD","SELU",0.05,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.50697079806607,3.61461391448975,40.3566878159841
"181",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5093803276076,3.61394577026367,45.6034434954325
"182",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.50832676752788,3.61276059150696,38.9371170600255
"183",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,NA,NA,48.7817728797595
"184",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50741932899861,3.6117347240448,65.7564836303393
"185",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,45.2164705991745
"186",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,NA,NA,50.1873389959335
"187",2,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50817933069012,3.61162886619568,40.8981432000796
"188",6,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,38.5599602580071
"189",10,"Adam","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,42.0360939184825
"190",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.50721058914675,3.61110062599182,38.3959746877352
"191",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51906454029857,3.61481018066406,48.0131953835487
"192",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.51925668205019,3.61481046676636,36.980568810304
"193",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50687900085747,3.61288294792175,30.7015903552373
"194",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51930483967177,3.61480946540833,52.1445150534312
"195",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.51924255553785,3.61481041908264,40.9004801551501
"196",2,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50659480383304,3.61284775733948,31.9325533986092
"197",6,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.50698968917071,3.61329207420349,56.1797679702441
"198",10,"SGD","LeakyReLU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.50946080112109,3.61221890449524,224.561465167999
"199",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.50961411828172,3.6112446308136,62.8641495585442
"200",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.51659535429634,3.61491413116455,47.0629716555278
"201",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.51810980784217,3.61480169296265,54.8989043911298
"202",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50830717488275,3.60892906188965,69.9135348637899
"203",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.51645927959824,3.61456189155579,44.8674221197764
"204",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.51924255149546,3.61481027603149,64.9879011193911
"205",2,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50850736935627,3.61380929946899,70.6525029579798
"206",6,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,48.1417594313622
"207",10,"Adam","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,NA,NA,54.2943807482719
"208",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.50866252906701,3.61316266059875,31.4374029636383
"209",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.50700598724041,3.61472806930542,36.8579897880554
"210",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.50748394473578,3.61321177482605,48.4811240315437
"211",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.50698924181531,3.61302447319031,47.2130336801211
"212",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.50712487449896,3.61332340240479,53.3063558737437
"213",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.50695521227518,3.61386198997498,52.8591789722443
"214",2,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.50668642076561,3.61300811767578,55.4613836487134
"215",6,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.50696862113821,3.61318387985229,56.3806642254194
"216",10,"SGD","SELU",0.1,0.2,0,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.50705610671223,3.61392254829407,52.8336969852447
"217",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5236828534757,3.61934494972229,45.3761570254962
"218",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52765268929882,3.62340154647827,46.4953761816025
"219",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53196378589345,3.62773628234863,57.7608395377795
"220",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.53075926112509,3.62653164863586,47.4908349315325
"221",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55417971530196,3.64902606010437,101.355129901568
"222",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57712137207431,3.67472524642944,66.5577155232429
"223",2,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55487673330071,3.65032458305359,70.9395936052004
"224",6,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.65537032212168,3.75414981842041,53.2679397940636
"225",10,"Adam","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75563124395344,3.85159382820129,79.5374324520429
"226",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52165692160178,3.61716265678406,22.9230773806572
"227",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52485651597516,3.62037262916565,26.1849702397982
"228",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52806367788385,3.62338738441467,26.220046043396
"229",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52817162821948,3.62386112213135,98.5926283319791
"230",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54834300658275,3.64395704269409,29.3534503102303
"231",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56824211694053,3.66404967308044,39.1862685879072
"232",2,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54690631844468,3.64279441833496,168.020510264238
"233",6,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62723433853226,3.72252449989319,36.14833218654
"234",10,"SGD","LeakyReLU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70735722415982,3.80290908813477,39.7366427699725
"235",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52251352545095,3.61820154190063,68.7737944444021
"236",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5273716533643,3.62309646606445,85.5601037740707
"237",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.53196847293977,3.62816457748413,72.3997465173403
"238",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.53035461047196,3.62582697868347,38.134608912468
"239",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.55627642171818,3.65063519477844,52.7340576171875
"240",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.57773879890284,3.67438097000122,84.3820065538088
"241",2,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.55251874722868,3.6478898525238,50.1530036171277
"242",6,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.65540946374,3.7530309677124,65.5722980101903
"243",10,"Adam","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.75575996010274,3.852223777771,81.3612460017204
"244",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52131688368043,3.6172046661377,254.808143830299
"245",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52485672485986,3.62045884132385,36.7192014654477
"246",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52806370142831,3.62337784767151,36.7249803980192
"247",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5281292184895,3.62329301834106,150.483054025968
"248",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54838873088779,3.64372434616089,41.1348722616831
"249",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56824205056462,3.66412949562073,51.7643849213918
"250",2,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54697607388153,3.64224209785461,177.6071195364
"251",6,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62723452644587,3.72254977226257,43.300834886233
"252",10,"SGD","SELU",0.01,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70735779741531,3.80251913070679,40.9502248207728
"253",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53394703419718,3.63063802719116,62.6163602193197
"254",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.551958000516,3.64881238937378,57.8085141658783
"255",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56853554084529,3.6665590763092,83.8856510241826
"256",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57623035251282,3.67160158157349,73.409757733345
"257",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.70434733239015,3.80566897392273,69.2912961800893
"258",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.82853479284591,3.94015460014343,58.4398256222407
"259",2,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.68025280103815,3.77654337882996,53.7287346482277
"260",6,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.20902192155948,4.33769474029541,65.6077992677689
"261",10,"Adam","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.73609289463468,4.87133321762085,66.8011733492215
"262",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53100197134324,3.62697191238403,124.804388693968
"263",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54725531235644,3.64254503250122,33.2448798497518
"264",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56325662996385,3.65881328582764,32.3751814881961
"265",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56411527428313,3.65953826904297,110.166532452901
"266",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66438481889271,3.76296796798706,30.1409004012744
"267",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76422091652293,3.87257394790649,34.0465830365817
"268",2,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65911125282143,3.75533528327942,28.6761527220408
"269",6,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.05921713815447,4.16456842422485,29.8283435344696
"270",10,"SGD","LeakyReLU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45931238304717,4.56133546829224,32.0337566773097
"271",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53038731646419,3.62735161781311,43.4324613134066
"272",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.55104285023325,3.64431867599487,53.1772659103076
"273",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56839620951028,3.67032356262207,74.0857514262199
"274",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56918397453143,3.66210813522339,45.7185905218124
"275",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.71686427481915,3.82435393333435,42.5925987005234
"276",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.82930769428624,3.94688329696655,36.5961880524953
"277",2,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.68075388722077,3.77385587692261,41.7391704758008
"278",6,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.21185347729523,4.32700281143188,39.8811265508334
"279",10,"Adam","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.72779650057286,4.83813409805298,41.827122092247
"280",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53100618765076,3.62696499824524,53.365961198012
"281",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5472451267928,3.64324331283569,21.9525086164474
"282",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.5632567650226,3.65882477760315,21.8407059550285
"283",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56421796661522,3.65694093704224,41.533221868674
"284",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.66438653000565,3.76243314743042,20.2588385383288
"285",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.76422098861164,3.87259826660156,21.6286000887553
"286",2,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.65902849694473,3.75367231369019,54.5029037276904
"287",6,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.059217676409,4.16420822143555,27.9676494797071
"288",10,"SGD","SELU",0.05,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.45931284653013,4.56101484298706,22.023100288709
"289",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.55741657339904,3.65679831504822,60.163802075386
"290",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.60022932049509,3.69504237174988,65.1213446140289
"291",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.64301311864901,3.74078230857849,61.2567161122958
"292",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.63524248675197,3.73627877235413,61.0311765829722
"293",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91688995970436,4.04792470932007,79.8389742811521
"294",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.21009137227593,4.29714612960815,98.0721328894297
"295",2,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.87877220796913,3.98897857666016,82.9263310511907
"296",6,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.96243515977337,5.11437425613403,79.0543586373329
"297",10,"Adam","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,6.01618939401239,6.30468378067017,98.3757711688677
"298",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54301230862745,3.63974184989929,47.3150759736697
"299",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.57520547176494,3.67620525360107,43.8860775589943
"300",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.60724276957969,3.71122331619263,38.9404226263364
"301",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.6093606819745,3.7043683052063,43.7849212686221
"302",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.80936450404321,3.91462507247925,34.1229426423709
"303",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.0092243039505,4.11559619903564,36.3146744370461
"304",2,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.79904107453293,3.89003520011902,77.7680072625478
"305",6,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.59922229178611,4.70161762237549,44.2041609605153
"306",10,"SGD","LeakyReLU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.39927462085897,5.5284215927124,40.3093962272008
"307",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54931039137268,3.64658117294312,83.5863763650258
"308",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.60192922895135,3.69745807647705,76.3281711657842
"309",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.64169194234919,3.73507061004639,64.6848701278369
"310",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.62804460691836,3.73154211044312,56.3457506140073
"311",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.91021929918965,4.02079610824585,70.9160537004471
"312",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.20167525124535,4.32068147659302,97.7100984692574
"313",2,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.85749650338058,3.96609072685242,77.5612518072128
"314",6,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.98014760987249,5.14166593551636,84.3646086255709
"315",10,"Adam","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,6.02423012598238,6.33647050857544,86.6584407170614
"316",2,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54301192103988,3.64286508560181,58.3791993459066
